날짜,종목코드,종목명,상장주식수,상장수_변화율,시가총액,시가총액_변화율,액면분할_flag,증자_flag,소각_flag,시총급변_flag
2009-07-20,000020,동화약품,27931470,4.0,265069650300.0,-0.04141414141414146,1,0,0,0
2018-01-11,000040,KR모터스,119759667,-0.3638789142058514,76047388545.0,0.24288273685933648,0,0,1,0
2020-05-25,000040,KR모터스,91661018,0.9353684078327877,71128949968.0,0.9328775862010852,0,1,0,0
2024-05-23,000040,KR모터스,60132868,1.0640902227683178,46422574096.0,1.045542557095175,1,0,0,1
2016-10-27,000050,경방,27415270,9.0,525002420500.0,-0.08153477218225424,1,0,0,0
2006-02-23,000060,메리츠화재,85800000,9.0,399828000000.0,0.0401785714285714,1,0,0,0
2011-04-11,000060,메리츠화재,87269690,-0.2950752019386107,1064690218000.0,-0.1690741510773961,0,0,1,0
2011-12-05,000070,삼양홀딩스,5756186,-0.4254201828514229,473734107800.0,-0.41547689800583565,0,0,1,0
2011-12-05,000075,삼양홀딩스우,222420,-0.42541978816843196,11343420000.0,-0.2674102299147507,0,0,1,0
2025-05-20,000075,삼양홀딩스우,178567,-0.4127205993593328,11374717900.0,-0.40619527268554756,0,0,1,0
2025-06-20,000075,삼양홀딩스우,158008,-0.11513325530473151,13667692000.0,-0.1222365433928817,0,0,1,0
2011-09-26,000080,하이트진로,69477714,0.7156980897266036,1827263878200.0,0.6173068014268701,0,1,0,0
2020-04-07,000100,유한양행,66856810,4.0,3112184505500.0,0.03674832962138086,1,0,0,0
2020-04-07,000105,유한양행우,1180940,4.0,52906112000.0,0.05660377358490565,1,0,0,0
2008-03-21,000120,대한통운,40134654,1.4874815412837488,4334542632000.0,1.5225164925694354,1,0,0,1
2009-05-15,000120,대한통운,22812344,-0.4321999971924042,1870612208000.0,-0.5523115362478572,0,0,1,0
2008-07-30,000140,하이트홀딩스,11828042,-0.44200000301926556,631617442800.0,-0.7464068098827981,0,0,1,0
2009-08-18,000140,하이트홀딩스,23206765,0.962012393936376,980485821250.0,0.8861211295520337,0,1,0,0
2008-07-30,000145,하이트홀딩스(1우B),470810,-0.4419996562942595,15607351500.0,-0.5415684908588526,0,0,1,0
2012-05-15,000150,두산,20720183,-0.16427828625805319,2579662783500.0,-0.1839423265813931,0,0,1,0
2016-05-10,000180,성창기업지주,69751600,9.0,251454518000.0,-0.0027662517289073207,1,0,0,0
2006-02-08,000220,유유,5831450,4.0,86013887500.0,-0.078125,1,0,0,0
2021-04-20,000220,유유제약,15493945,0.9282475075128369,177405670250.0,0.6726086334107562,0,1,0,0
2006-02-08,000225,유유(1우),1133465,4.0,8489652850.0,-0.0092592592592593,1,0,0,0
2021-04-20,000225,유유제약1우,2266930,1.0,37290998500.0,0.5741626794258374,0,1,0,0
2006-02-08,000227,유유(2우B),164080,4.0,1394680000.0,-0.14914914914914912,1,0,0,0
2021-04-20,000227,유유제약2우B,325560,0.9841540711847878,11996886000.0,0.5200847717912565,0,1,0,0
2011-05-12,000230,일동제약,25068065,4.0,199291116750.0,-0.02930402930402931,1,0,0,0
2013-07-17,000240,한국타이어월드와이드,93020173,2.2852068843003286,2265041212550.0,2.2852068843003286,1,0,0,1
2006-03-21,000300,대유엠텍,20946025,6.007222656191194,24087928750.0,0.41373790431927615,1,0,0,0
2006-07-07,000300,엠앤에스,37520482,0.7912936702787283,37332879590.0,0.7912936702787283,0,1,0,0
2024-10-25,000300,대유플러스,79101178,-0.37447127497438637,156936737152.0,4.149580873239906,0,0,1,1
2013-01-24,000360,삼환기업,8868035,-0.2500791735005342,35294779300.0,0.7252513811953027,0,0,1,0
2013-01-24,000365,삼환기업우,1087434,-0.2501458425562373,2881700100.0,0.7279247975878009,0,0,1,0
2007-03-06,000370,한화손해보험,30477244,0.9691647944556536,298676991200.0,1.144201665073934,0,1,0,1
2010-01-20,000370,한화손해보험,48738915,0.5991903664255207,565371414000.0,0.5523521548565724,0,1,0,0
2013-11-27,000370,한화손해보험,90738915,0.8617344066850894,429648762525.0,0.8957661108933115,0,1,0,0
2006-05-17,000400,대한화재,42050000,4.0,96715000000.0,-0.04166666666666663,1,0,0,0
2012-12-24,000400,롯데손해보험,67280000,0.6000000000000001,201840000000.0,0.6188870151770658,0,1,0,0
2015-06-24,000400,롯데손해보험,134280000,0.9958382877526755,363227400000.0,0.9560661479605026,0,1,0,0
2019-10-24,000400,롯데손해보험,310336320,1.3111134941912423,692049993600.0,1.3007960232350313,1,0,0,1
2007-07-26,000420,로케트전기,1925896,1.6029279790673283,32740232000.0,1.431306354073878,1,0,0,1
2009-10-08,000420,로케트전기,3693623,0.91787251232673,50971997400.0,1.035895436162221,0,1,0,1
2013-03-22,000420,로케트전기,46766640,9.298590288812862,42323809200.0,-0.12073356496456222,1,0,0,0
2013-03-22,000425,로케트전우,1063770,9.0,1116958500.0,-0.1497975708502024,1,0,0,0
2008-05-07,000430,대원강업,60000000,9.0,140400000000.0,0.13592233009708732,1,0,0,0
2023-04-12,000480,조선내화,40000000,9.0,352000000000.0,-0.12350597609561753,1,0,0,0
2023-07-27,000480,시알홀딩스,28144832,-0.29637919999999995,432023171200.0,-0.49053871320754716,0,0,1,0
2023-11-24,000480,CR홀딩스,46890490,0.6660426326225717,306663804600.0,0.6459091869111206,0,1,0,0
2010-05-17,000490,대동공업,23728210,4.0,115793664800.0,-0.14982578397212543,1,0,0,0
2022-11-07,000500,가온전선,6358926,0.5284604865892195,96973621500.0,0.5487722538528637,0,1,0,0
2025-02-20,000500,가온전선,16543115,0.6780765884533351,947920489500.0,0.6606871937543366,0,1,0,0
2006-04-24,000520,삼일제약,5500000,4.0,100375000000.0,0.0027472527472527375,1,0,0,0
2021-04-09,000520,삼일제약,13410862,1.003147173608074,133169859660.0,-0.00043962643577011296,1,0,0,0
2006-02-07,000540,쌍용화재,20122553,0.8091667443616586,199213274700.0,0.7559559577627863,0,1,0,0
2010-01-27,000590,CS홀딩스,474234,-0.20960999999999996,21506511900.0,-0.4728796102941176,0,0,1,0
2010-11-18,000590,CS홀딩스,917288,0.9342518672216669,65586092000.0,0.9315503981333686,0,1,0,0
2025-04-25,000670,영풍,19108450,9.37352609063864,707012650000.0,0.044409429533686096,1,0,0,0
2007-01-23,000680,국제상사,121437717,2.865262297702917,173655935310.0,2.865262297702917,1,0,0,1
2007-02-22,000680,국제상사,96236849,-0.20752093025595997,137618694070.0,-0.20752093025595997,0,0,1,0
2007-05-29,000680,국제상사,80838953,-0.16000000166256478,115599702790.0,-0.16000000166256478,0,0,1,0
2007-09-03,000680,국제상사,80838953,0.0,316888695760.0,1.7412587412587412,0,0,0,1
2007-02-22,000685,국제상사(1우B),20564,-0.4447714447714448,58298940.0,-0.4447714447714448,0,0,1,0
2007-05-29,000685,국제상사(1우B),17273,-0.16003695779031313,48968955.0,-0.16003695779031313,0,0,1,0
2007-09-03,000685,국제상사(1우B),17273,0.0,134038480.0,1.7372134038800704,0,0,0,1
2011-03-02,000687,LS네트웍스전환상환2우B,5057498,-0.2926576223776224,27462214140.0,-0.3041903785345089,0,0,1,0
2011-03-16,000687,LS네트웍스전환상환2우B,3579798,-0.29218004633911865,18400161720.0,-0.2866285172907981,0,0,1,0
2011-05-17,000687,LS네트웍스전환상환2우B,2607313,-0.1045943186512901,14079490200.0,-0.1176659344374027,0,0,1,0
2015-03-16,000687,LS네트웍스전환상환2우B,993406,-0.14510274367522702,4251777680.0,-0.17590985201125486,0,0,1,0
2015-07-15,000687,LS네트웍스전환상환2우B,832835,-0.14093605977711487,5804859950.0,-0.11555750910583318,0,0,1,0
2010-04-01,000700,한진해운홀딩스,43790877,2.0658331604067235,904281610050.0,2.095816858797009,1,0,0,1
2014-12-23,000700,유수홀딩스,26041812,1.0,192448990680.0,0.1501945525291828,0,1,0,0
2021-11-04,000725,현대건설우,1054693,9.668983167435462,90809067300.0,8.519165292395785,1,0,0,1
2014-03-31,000800,경남기업,35803128,1.2655722335476876,146255777880.0,1.2572835546444643,1,0,0,1
2005-09-01,000805,경남기업(1우B),608000,0.0,17540800000.0,4.0,0,0,0,1
2025-04-30,000860,강남제비스코,13000000,1.0,154050000000.0,-0.0062893081761006275,0,1,0,0
2024-12-13,00088K,한화3우B,19404441,-0.1365058294766821,295335592020.0,-0.142142214401769,0,0,1,0
2012-01-05,000890,보해양조,43920160,9.0,62366627200.0,0.05970149253731338,1,0,0,0
2014-05-08,000890,보해양조,74517150,0.5140484566863379,59613720000.0,0.5332136270241397,0,1,0,0
2012-01-05,000895,보해양조우,25510,9.0,1683660000.0,-0.020771513353115778,1,0,0,0
2015-07-03,000895,보해양조우,25510,0.0,2040800000.0,3.0201005025125625,0,0,0,1
2008-05-07,000910,유니온,14222900,9.0,170674800000.0,0.13207547169811318,1,0,0,0
2007-05-21,000990,동부하이텍,37162055,2.7427622696845466,720943867000.0,2.205721325910826,1,0,0,1
2015-07-03,000997,동부하이텍2우B,31019,0.0,2301609800.0,2.6732673267326734,0,0,0,1
2011-05-19,001020,페이퍼코리아,102045160,9.0,67860031400.0,-0.005979073243647215,1,0,0,0
2017-12-27,001020,페이퍼코리아,54216657,0.6828765628910536,66686488110.0,0.6966706330786852,0,1,0,0
2023-09-25,001020,페이퍼코리아,177983313,2.74175423998372,147548166477.0,2.792071228540958,1,0,0,1
2007-09-28,001040,CJ,19200848,-0.36999998950046353,1353659784000.0,-0.6418145101595377,0,0,1,0
2007-09-28,001045,CJ(1우B),2260223,-0.3700000780453867,60799998700.0,-0.665079092873931,0,0,1,0
2007-09-28,001047,CJ(2우B),1019041,-0.370000234926672,60123419000.0,-0.6666368956114228,0,0,1,0
2007-09-28,001049,CJ(3우B),533173,-0.3699997400467443,29804370700.0,-0.6547351516530687,0,0,1,0
2007-07-18,001060,중외제약,4388678,-0.36304729847799366,263320680000.0,-0.19373075756708058,0,0,1,0
2008-05-07,001060,중외제약,9040676,1.0,168156573600.0,0.04494382022471921,0,1,0,0
2007-07-18,001065,중외제약(1우B),64908,-0.36305382464059666,3530995200.0,-0.00431402472553033,0,0,1,0
2008-05-07,001065,중외제약(1우B),129816,1.0,2038111200.0,0.05723905723905731,0,1,0,0
2022-11-24,001065,JW중외제약우,325655,0.7821161791665527,11495621500.0,0.7450402531089961,0,1,0,0
2007-07-18,001067,중외제약(2우B),18909,-0.3630545356553374,1206394200.0,-0.013662120747828244,0,0,1,0
2008-05-07,001067,중외제약(2우B),42846,1.0,910477500.0,0.14864864864864868,0,1,0,0
2022-11-24,001067,JW중외제약2우B,200000,0.9431247388926132,12600000000.0,0.9712859669925062,0,1,0,0
2018-01-17,001070,대한방직,5300000,4.0,77645000000.0,-0.0608974358974359,1,0,0,0
2007-11-08,001080,만호제강,4150000,4.0,83830000000.0,-0.08181818181818179,1,0,0,0
2006-12-01,001120,LG상사,38760000,-0.43000000000000005,963186000000.0,-0.34118604651162787,0,0,1,0
2017-07-05,001140,국보,1682304,0.6375912096127339,17664192000.0,0.5995076931101122,0,1,0,0
2019-05-02,001140,국보,16823040,9.0,37094803200.0,-0.06369426751592355,1,0,0,0
2007-12-05,001190,마이크로닉스,33368995,0.5742419928607367,35371134700.0,0.3403184838814304,0,1,0,0
2005-07-04,001200,서울증권,258635060,4.0,241823781100.0,0.15006150061500612,1,0,0,0
2007-05-16,001200,서울증권,541629320,0.9984392650510194,590375958800.0,0.9276980521288594,0,1,0,0
2014-10-08,001200,유진투자증권,96866418,0.6707611573871743,179202873300.0,0.6182765136996191,0,1,0,0
2006-12-06,001230,동국제강,61824290,-0.13922866484304963,1378681667000.0,-0.15252976715231814,0,0,1,0
2023-11-10,001230,동국홀딩스,31800483,0.9967572025329046,279526245570.0,1.0243939804226332,0,1,0,1
2005-11-09,001250,쌍용,33855980,0.8869701114369763,108339136000.0,0.9078370794939412,0,1,0,0
2008-08-26,001250,쌍용,10679522,1.0,103698158620.0,-0.05036674816625919,0,1,0,0
2011-03-08,001250,GS글로벌,22533764,1.0,388707429000.0,1.0,0,1,0,0
2016-06-23,001250,GS글로벌,82533764,2.6626710033885153,185288300180.0,2.3022877118904486,1,0,0,1
2005-06-02,001260,남광토건,12616422,0.9068345398766886,68254843020.0,0.8998112082381005,0,1,0,0
2012-03-19,001260,남광토건,18787617,7.524737124380755,219815118900.0,7.524737124380755,1,0,0,1
2013-02-14,001260,남광토건,7033242,-0.6256448063636809,215217205200.0,11.728076583634849,0,0,0,1
2015-03-19,001260,남광토건,6987183,-0.15526748920446343,141141096600.0,5.771268538916603,0,0,1,1
2016-02-04,001260,남광토건,9796455,0.3517812920557837,122455687500.0,2.9023709354959113,0,0,0,1
2005-09-22,001290,브릿지증권,50040543,-0.37155793242392077,59047840740.0,-0.37155793242392077,0,0,1,0
2013-06-05,001290,골든브릿지증권,93737067,0.9233218732674249,79582769883.0,0.9098248776655482,0,1,0,0
2014-01-17,001290,골든브릿지증권,63737067,-0.3200441507306816,63418381665.0,-0.20311416958424988,0,0,1,0
2018-02-19,001290,골든브릿지증권,50693589,-0.20464509294097266,113300171415.0,0.28812914295429426,0,0,1,0
2019-04-08,001290,골든브릿지증권,96108437,0.8958696532612831,262856575195.0,0.8719146215413753,0,1,0,0
2012-05-10,001340,백광산업,29771290,9.0,117447739050.0,-0.11148648648648651,1,0,0,0
2007-08-13,001380,충남방적,12845375,1.797327405364571,30379311875.0,1.797327405364571,1,0,0,1
2007-11-21,001380,충남방적,12845375,0.0,69750386250.0,1.295983086680761,0,0,0,1
2010-05-13,001380,SG충남방적,41747470,9.0,74936708650.0,-0.024456521739130488,1,0,0,0
2005-02-16,001385,충남방적(1우),33,0.0,24651000.0,1.5025125628140703,0,0,0,1
2007-11-22,001385,충남방적(1우B),33,0.0,56694000.0,1.2998661311914326,0,0,0,1
2010-05-13,001385,SG충남방적우,110,9.0,60170000.0,0.0007317965605562193,1,0,0,0
2023-08-25,001390,KG케미칼,68469040,4.0,579932768800.0,-0.07228915662650603,1,0,0,0
2009-07-22,001420,태원물산,7260000,9.0,15064500000.0,-0.04816513761467889,1,0,0,0
2010-10-18,001440,대한전선,131196713,0.9819218667247118,872458141450.0,1.0183430955159776,0,1,0,1
2012-12-20,001440,대한전선,105136685,3.1825994557357102,445253860975.0,3.2631308531987324,1,0,0,1
2015-10-20,001440,대한전선,839089231,23.133097191594487,5034535386000.0,23.133097191594487,1,0,0,1
2024-04-16,001460,BYC,6246150,9.0,264836760000.0,-0.13381001021450456,1,0,0,0
2024-04-16,001465,BYC우,2153850,9.0,36830835000.0,-0.14027149321266963,1,0,0,0
2016-05-12,001470,삼부토건,6228585,-0.2924223024174323,197446144500.0,11.392382880313479,0,0,1,1
2016-12-22,001470,삼부토건,9758395,0.5667113798719934,46157208350.0,0.4361520982159939,0,1,0,0
2017-10-30,001470,삼부토건,18431799,0.8834353163913591,167545052910.0,0.8349868195066938,0,1,0,0
2019-04-30,001470,삼부토건,124015655,4.0,121039279280.0,0.04162219850586979,1,0,0,0
2009-07-10,001500,HMC투자증권,29337111,0.8524281985521223,815571685800.0,0.8006120251660489,0,1,0,0
2025-03-19,001500,현대차증권,61833044,0.9497965506539647,357394994320.0,0.9430731142723994,0,1,0,0
2011-03-25,001520,동양메이저,195577232,1.5900562442686184,411690073360.0,1.2028559168426027,1,0,0,1
2014-06-19,001520,동양,234438638,-0.042888937234627944,282498558790.0,3.0753315570044997,0,0,0,1
2022-04-18,001530,DI동일,25568270,9.0,708241079000.0,-0.026362038664323406,1,0,0,0
2024-12-16,001530,DI동일,21433322,-0.149999968273699,1084526093200.0,-0.13286287085986226,0,0,1,0
2012-12-27,001550,조비,2556765,0.6319783540333421,30936856500.0,0.6664082771142144,0,1,0,0
2013-05-16,001550,조비,3926628,0.5357797842195118,48690187200.0,0.5174238505435813,0,1,0,0
2008-02-28,001560,제일연마,10000000,1.0,55200000000.0,-0.023008849557522137,0,1,0,0
2007-09-17,001600,서광건설,9393639,0.5890075493446065,83039768760.0,0.5368519405039738,0,1,0,0
2009-12-03,001600,서광건설,6795730,-0.36189142295791044,3635715550.0,-0.08963176341995216,0,0,1,0
2007-05-02,001620,동국실업,26334520,9.0,31074733600.0,-0.1026615969581749,1,0,0,0
2017-12-21,001620,동국실업,53312072,0.812591510043903,54911434160.0,0.8214334198489952,0,1,0,0
2005-08-04,001680,대상,25330146,-0.4,254567967300.0,-0.25,0,0,1,0
2005-08-04,001685,대상(1우),1370223,-0.4,10372588110.0,-0.4101298701298701,0,0,1,0
2005-08-04,001687,대상(2우B),994279,-0.4000001206904459,6969895790.0,-0.3417841699593155,0,0,1,0
2024-04-25,001720,신영증권,16440000,0.7425347648404819,1126140000000.0,0.732418452707881,0,1,0,0
2008-05-08,001780,동양강철,45841620,1.0,119875836300.0,0.013565891472868241,0,1,0,0
2011-05-04,001790,대한제당,7508720,1.0,175704048000.0,0.06363636363636371,0,1,0,0
2021-04-13,001790,대한제당,44848290,4.0,326944034100.0,0.0,1,0,0,0
2021-05-24,001790,대한제당,89696580,1.0,300035060100.0,0.9851632047477745,0,1,0,0
2011-05-04,001795,대한제당우,540230,1.0,5402300000.0,0.06382978723404253,0,1,0,0
2021-04-13,001795,대한제당우,3241380,4.0,21976556400.0,-0.010218978102189746,1,0,0,0
2021-05-24,001795,대한제당우,6482760,1.0,30274489200.0,0.9178644763860369,0,1,0,0
2011-05-04,001799,대한제당3우B,108046,1.0,2063678600.0,0.14714714714714705,0,1,0,0
2017-07-06,001800,오리온홀딩스,20550849,2.4203330817425837,676122932100.0,-0.8589862676825426,1,0,0,0
2017-12-06,001800,오리온홀딩스,62644053,2.0482464739048005,1779091105200.0,2.0322311684377,1,0,0,1
2006-01-04,001830,동부아남반도체,132047245,-0.375000035498656,584309059125.0,0.41464186338539477,0,0,1,0
2006-04-05,001830,동부아남반도체,265677465,1.0119879441634696,553937514525.0,1.097497431790417,1,0,0,1
2006-01-04,001835,동부아남반도체(1우),1379915,-0.38403251437346,4760706750.0,0.2763290242712091,0,0,1,0
2006-01-04,001837,동부아남반도체(2우B),203060,-0.3957195062433787,2071212000.0,0.6794716720211273,0,0,1,0
2014-01-13,001880,삼호,15179766,1.9305891424438864,111571280100.0,2.1307892728143263,1,0,0,1
2018-05-03,001940,KISCO홀딩스,18476380,4.0,266059872000.0,0.012658227848101333,1,0,0,0
2022-04-18,001940,KISCO홀딩스,16176380,-0.12448325916656833,287130745000.0,-0.12694257585430269,0,0,1,0
2025-01-15,001940,KISCO홀딩스,14176380,-0.12363705600387731,264247723200.0,-0.14474317926242264,0,0,1,0
2005-08-29,001950,남한제지,6292764,1.467750588235294,41721025320.0,1.4492794011976047,1,0,0,1
2007-10-31,001950,남한제지,68927640,9.0,34808458200.0,-0.08181818181818179,1,0,0,0
2007-10-31,001955,남한제지(1우B),5500000,9.0,1650000000.0,-0.05660377358490565,1,0,0,0
2009-05-07,001970,신성건설,9099552,0.0,10919462400.0,2.2432432432432434,0,0,0,1
2009-05-07,001975,신성건설우,658035,0.0,388240650.0,1.744186046511628,0,0,0,1
2010-07-13,002020,코오롱,11615700,0.7858658352090329,401322435000.0,0.9251689424796283,0,1,0,0
2014-11-26,002030,아세아,2191024,0.5182548921780588,328653600000.0,0.5082002240179391,0,1,0,0
2010-05-13,002070,남영비비안,6867945,4.0,58995647550.0,-0.08128342245989306,1,0,0,0
2020-02-05,002070,남영비비안,68679450,9.0,105422955750.0,-0.061162079510703404,1,0,0,0
2020-10-08,002070,비비안,26735890,0.9464257503518156,95580806750.0,0.9248885359634138,0,1,0,0
2005-04-27,002100,경농,10845875,4.0,28633110000.0,-0.014925373134328401,1,0,0,0
2007-05-02,002100,경농,21691750,1.0,83296320000.0,0.011857707509881354,0,1,0,0
2013-05-14,002140,고려산업,24939425,4.0,34790497875.0,0.14909390444810544,1,0,0,0
2013-02-25,002150,도화엔지니어링,33720000,1.0,242784000000.0,0.9972260748959778,0,1,0,0
2023-04-14,002200,한국수출포장,40000000,9.0,144600000000.0,0.026988636363636465,1,0,0,0
2009-01-02,002210,동성제약,21128165,4.0,23874826450.0,-0.05990016638935103,1,0,0,0
2019-04-23,002220,한일철강,22322330,9.0,51229747350.0,0.029147982062780242,1,0,0,0
2014-12-26,002250,근화제약,11857922,1.4249398669035043,164825115800.0,1.4425118949245443,1,0,0,1
2017-10-27,002270,롯데푸드,1131870,-0.17347725633034328,707418750000.0,-0.1503672454053694,0,0,1,0
2024-04-18,002310,아세아제지,44782510,4.0,382442635400.0,-0.05005561735261399,1,0,0,0
2008-03-21,002350,넥센타이어,94920260,9.0,303744832000.0,0.022364217252396124,1,0,0,0
2008-03-21,002355,넥센타이어(1우B),6500000,9.0,8807500000.0,0.0037037037037037646,1,0,0,0
2008-05-16,002360,SH에너지화학,93133730,9.0,97324747850.0,0.15088105726872247,1,0,0,0
2008-05-16,002365,SH에너지화학(1우B),6220,9.0,418606000.0,0.1484641638225257,1,0,0,0
2014-07-07,002365,SH에너지화학우,6220,0.0,192820000.0,1.019543973941368,0,0,0,1
2020-01-20,002380,KCC,8886471,-0.15820015567640566,2114980098000.0,-0.14197703233826353,0,0,1,0
2009-12-21,002410,범양건영,11392358,0.5005032692083276,74506021320.0,0.5238030094134258,0,1,0,0
2012-12-04,002410,범양건영,1002655,-0.9120996065651837,37900359000.0,5.328828327306768,0,0,0,1
2014-01-20,002410,범양건영,319757,-0.6904983375841491,193133228000.0,3.945476298919944,0,0,0,1
2014-02-13,002410,범양건영,2619757,7.192962155636938,1582333228000.0,7.192962155636938,1,0,0,1
2017-12-05,002410,범양건영,23769595,4.0,54313524575.0,-0.04791666666666672,1,0,0,0
2021-04-20,002420,세기상사,4075920,9.0,25107667200.0,0.0,1,0,0,0
2021-12-21,002420,세기상사,4075920,0.0,65418516000.0,1.6055194805194803,0,0,0,1
2022-07-20,002460,화성산업,10150000,-0.1847913387091592,180162500000.0,-0.20712582258014123,0,0,1,0
2005-07-13,002530,벽산건설,27411840,-0.22139374344240104,196542892800.0,-0.22463793617805772,0,0,1,0
2013-01-09,002530,벽산건설,11492086,1.0961901864303893,213752799600.0,29.341741219926256,1,0,0,1
2008-09-04,002540,메이드,89666832,2.4256972974889406,43488413520.0,2.2900261173903687,1,0,0,1
2006-04-26,002620,제일약품,14850000,9.0,103950000000.0,-0.07651715039577833,1,0,0,0
